Deal ID,Deal Owner,Deal Amount,Project name,Deal_Closing_Date,Stage,Probability,Created_By,Modified_By,Created_Time,Modified_Time,Currency,Exchange_Rate,Last_Activity_Time,Sales_Cycle_Duration,Overall_Sales_Duration,User_Modified_Time,System_Modified_Time,Change_Log_Time__s,City_State,Country,Potential_Lead_Source,Focussed_Non_focussed_Industry,Industry_Type,Management_Type2,Client_Type,Ownership_Type,Date_on_which_proposal_sent,Original_expected_closure_date,Date_on_which_became_a_Potential,Engagement_Tenure_months,Date_on_which_became_a_Qualified_Prospect,Monthly_recurring_revenue_amount,Date_on_which_walk_through_scheduled,Date_on_which_walk_through_conducted,Services,Engagement_type,CEC_Video_Used,Client_s_Problem_Statement,Nature_of_Potential,Date_on_which_follow_up_conducted,Date_on_which_converted_to_a_client,Date_on_which_follow_up_scheduled,Mandate_start_date,Mandate_end_date,Methodology,Date_on_which_client_lost,Reason_for_loss_of_potential,Payment_Method,Designation of Deal contact,SBU,Financial_Year,Potential_Rating,Wether_Related_To,Project_Tag,Date_on_which_became_Need_Identification,GTM Segment1,Category_A_B_C,Stage group,How_do_we_perceive_the_client,Quality_Score,How_does_the_client_position_us
655193000001701104,655193000001491001,0.0,746,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 12:16:09,USD,0,2024-09-18 12:16:09,,,,2024-09-18 12:16:09,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Head Of Strategy,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701046,655193000001491001,0.0,747,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 12:16:09,USD,0,2024-09-18 12:16:09,,,,2024-09-18 12:16:09,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Principal Architect, Network Architecture and Planning",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701038,655193000001491001,0.0,748,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 12:16:09,USD,0,2024-09-18 12:16:09,,,,2024-09-18 12:16:09,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Chief Executive Officer, leading the most innovative team in the world",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701036,655193000001491001,0.0,749,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 12:16:09,USD,0,2024-09-18 12:16:09,,,,2024-09-18 12:16:09,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Head of Customer Success,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701008,655193000001491001,0.0,750,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 12:16:09,USD,0,2024-09-18 12:16:09,,,,2024-09-18 12:16:09,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO/Co-Founder Scale3 Labs,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701004,655193000001491001,0.0,751,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 12:16:09,USD,0,2024-09-18 12:16:09,,,,2024-09-18 12:16:09,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Head of Developer Relations,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001700992,655193000001491001,0.0,752,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 12:16:09,USD,0,2024-09-18 12:16:09,,,,2024-09-18 12:16:09,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001700964,655193000001491001,0.0,753,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:33,USD,0,2024-09-18 11:29:33,,,,2024-09-18 11:29:33,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Founder, CEO",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001700962,655193000001491001,0.0,754,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:33,USD,0,2024-09-18 11:29:33,,,,2024-09-18 11:29:33,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO and Founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001700939,655193000001491001,0.0,755,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:33,USD,0,2024-09-18 11:29:33,,,,2024-09-18 11:29:33,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,President,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001700934,655193000001491001,0.0,756,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 12:16:09,USD,0,2024-09-18 12:16:09,,,,2024-09-18 12:16:09,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Technology Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701136,655193000001491001,0.0,757,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:35:38,USD,0,2024-09-18 11:35:38,,,,2024-09-18 11:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701135,655193000001491001,0.0,758,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:35:38,USD,0,2024-09-18 11:35:38,,,,2024-09-18 11:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Director of Sales,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701108,655193000001491001,0.0,759,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:35:38,USD,0,2024-09-18 11:35:38,,,,2024-09-18 11:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701095,655193000001491001,0.0,760,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:35:38,USD,0,2024-09-18 11:35:38,,,,2024-09-18 11:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief AI Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701089,655193000001491001,0.0,761,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:35:38,USD,0,2024-09-18 11:35:38,,,,2024-09-18 11:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Senior Director of Product Management,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701045,655193000001491001,0.0,762,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:35:38,USD,0,2024-09-18 11:35:38,,,,2024-09-18 11:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Vice President of Strategic Partnerships and Alliances,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001700996,655193000001491001,0.0,763,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:35:38,USD,0,2024-09-18 11:35:38,,,,2024-09-18 11:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001700990,655193000001491001,0.0,764,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:35:38,USD,0,2024-09-18 11:35:38,,,,2024-09-18 11:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001700979,655193000001491001,0.0,765,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:35:38,USD,0,2024-09-18 11:35:38,,,,2024-09-18 11:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chairman & Co-founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001700949,655193000001491001,0.0,766,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:35:38,USD,0,2024-09-18 11:35:38,,,,2024-09-18 11:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Executive Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701165,655193000001491001,0.0,767,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701161,655193000001491001,0.0,768,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Executive,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701149,655193000001491001,0.0,769,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Marketing Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701148,655193000001491001,0.0,770,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"VP, Head of Implementation Services",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701147,655193000001491001,0.0,771,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701145,655193000001491001,0.0,772,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701144,655193000001491001,0.0,773,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701143,655193000001491001,0.0,774,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701140,655193000001491001,0.0,775,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO and Founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701139,655193000001491001,0.0,776,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701137,655193000001491001,0.0,777,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701132,655193000001491001,0.0,778,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Global Head of Partnerships,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701117,655193000001491001,0.0,779,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CFO & COO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701100,655193000001491001,0.0,780,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701092,655193000001491001,0.0,781,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Head of Operations,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701079,655193000001491001,0.0,782,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Co-Founder, Chairman, CEO and Herd Leader",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701077,655193000001491001,0.0,783,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Vice President of Product,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701069,655193000001491001,0.0,784,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Senior Director of Engineering,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701061,655193000001491001,0.0,785,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO & Co-founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701057,655193000001491001,0.0,786,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Strategy Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701044,655193000001491001,0.0,787,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701027,655193000001491001,0.0,788,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chairperson of the Board,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701020,655193000001491001,0.0,789,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701018,655193000001491001,0.0,790,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Executive Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701014,655193000001491001,0.0,791,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001701013,655193000001491001,0.0,792,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001700989,655193000001491001,0.0,793,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Board Chair,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001700978,655193000001491001,0.0,794,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:53,2024-09-18 11:29:46,USD,0,2024-09-18 11:29:46,,,,2024-09-18 11:29:46,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697733,655193000001491001,0.0,795,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Founder, CEO",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697728,655193000001491001,0.0,796,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Founder, CEO",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697726,655193000001491001,0.0,797,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Senior Vice President, Global Strategic Solutions, Staffing Industry Analysts",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697725,655193000001491001,0.0,798,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Scientist,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697716,655193000001491001,0.0,799,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Customer Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697715,655193000001491001,0.0,800,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Marketing Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697713,655193000001491001,0.0,801,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Head of Revenue & RevOps,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697710,655193000001491001,0.0,802,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Head of Growth & Strategic Partnerships,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697705,655193000001491001,0.0,803,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697704,655193000001491001,0.0,804,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697703,655193000001491001,0.0,805,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Head of Business US,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697701,655193000001491001,0.0,806,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder/CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697700,655193000001491001,0.0,807,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Director of Strategic Sales,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697696,655193000001491001,0.0,808,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,VP of Sales,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697687,655193000001491001,0.0,809,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder and President,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697686,655193000001491001,0.0,810,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO & Co-founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697685,655193000001491001,0.0,811,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder / CTO / CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697674,655193000001491001,0.0,812,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,VP of Product Security,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001697670,655193000001491001,0.0,813,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-11 16:03:47,2024-07-12 00:35:38,USD,0,2024-07-12 00:35:38,,,,2024-07-12 00:35:38,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,VP of LLM Operations,,,Cold,,Solution Design,,Others,C,Lead,,,
