Stage ID,Project name,Deal ID,Stage,Modified_By,Modified_Time,Deal Amount,Probability,Deal_Closing_Date,Currency,Stage_Duration_Time,Last_Activity_Time,Moved_To__s,Expected_closure_date,Stage Duration Days,Stage_Duration_Calendar_Days,Stage Group
655193000001701504,735,655193000001700969,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701502,1276,655193000001700968,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701500,1548,655193000001700967,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701498,1549,655193000001700966,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701496,1395,655193000001700965,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701494,753,655193000001700964,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701492,1152,655193000001700963,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701490,754,655193000001700962,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701488,49,655193000001700961,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701486,736,655193000001700960,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701484,50,655193000001700959,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701482,1626,655193000001700958,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701480,1550,655193000001700957,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701478,51,655193000001700956,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701476,52,655193000001700955,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701474,35,655193000001700954,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701472,737,655193000001700953,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701470,738,655193000001700952,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701468,36,655193000001700951,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701466,739,655193000001700950,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701464,766,655193000001700949,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701462,53,655193000001700948,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701460,740,655193000001700947,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701458,37,655193000001700946,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701456,38,655193000001700945,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701454,1097,655193000001700944,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701452,1396,655193000001700943,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701450,39,655193000001700942,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701448,1551,655193000001700941,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701446,741,655193000001700940,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701444,755,655193000001700939,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701442,742,655193000001700938,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701440,743,655193000001700937,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701438,1462,655193000001700936,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701436,54,655193000001700935,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001701434,756,655193000001700934,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700155,1397,655193000001699406,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700153,1398,655193000001699405,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700151,304,655193000001699404,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700149,290,655193000001699403,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700147,1182,655193000001699402,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700145,305,655193000001699401,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700143,1552,655193000001699400,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700141,1723,655193000001699399,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700139,1724,655193000001699398,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700137,1672,655193000001699397,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700135,1277,655193000001699396,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700133,306,655193000001699395,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700131,1673,655193000001699394,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700129,1674,655193000001699393,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700127,1725,655193000001699392,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700125,283,655193000001699391,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700123,307,655193000001699390,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700121,1726,655193000001699389,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700119,1727,655193000001699388,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700117,291,655193000001699387,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700115,1627,655193000001699386,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700113,1728,655193000001699385,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700111,308,655193000001699384,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700109,1183,655193000001699383,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700107,309,655193000001699382,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700105,1729,655193000001699381,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700103,292,655193000001699380,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700101,293,655193000001699379,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700099,1730,655193000001699378,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700097,1463,655193000001699377,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700095,1731,655193000001699376,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700093,1153,655193000001699375,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700091,1553,655193000001699374,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700089,1464,655193000001699373,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700087,1675,655193000001699372,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700085,310,655193000001699371,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700083,1098,655193000001699370,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700081,1399,655193000001699369,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700079,1400,655193000001699368,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700077,294,655193000001699367,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700075,311,655193000001699366,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700073,1099,655193000001699365,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700071,1732,655193000001699364,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700069,1184,655193000001699363,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700067,1401,655193000001699362,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700065,295,655193000001699361,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700063,1628,655193000001699360,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700061,1465,655193000001699359,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700059,312,655193000001699358,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700057,313,655193000001699357,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700055,1676,655193000001699356,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700053,1208,655193000001699355,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700051,1554,655193000001699354,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700049,1677,655193000001699353,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700047,314,655193000001699352,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700045,1733,655193000001699351,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700043,315,655193000001699350,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700041,1062,655193000001699349,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700039,316,655193000001699348,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700037,317,655193000001699347,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700035,318,655193000001699346,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700033,1466,655193000001699345,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700031,1718,655193000001699344,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700029,1555,655193000001699343,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700027,1734,655193000001699342,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700025,1678,655193000001699341,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700023,1100,655193000001699340,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700021,296,655193000001699339,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700019,1679,655193000001699338,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700017,1680,655193000001699337,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700015,319,655193000001699336,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700013,1629,655193000001699335,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700011,284,655193000001699334,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700009,1402,655193000001699333,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700007,1467,655193000001699332,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700005,320,655193000001699331,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700003,1630,655193000001699330,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001700001,1468,655193000001699329,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699999,1278,655193000001699328,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699997,1735,655193000001699327,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699995,1681,655193000001699326,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699993,321,655193000001699325,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699991,322,655193000001699324,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699989,1682,655193000001699323,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699987,1683,655193000001699322,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699985,1469,655193000001699321,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699983,1631,655193000001699320,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699981,1403,655193000001699319,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699979,1684,655193000001699318,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699977,1404,655193000001699317,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699975,1632,655193000001699316,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699973,1736,655193000001699315,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699971,323,655193000001699314,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699969,1685,655193000001699313,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699967,1101,655193000001699312,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699965,1405,655193000001699311,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699963,1737,655193000001699310,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699961,297,655193000001699309,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699959,1686,655193000001699308,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699957,1715,655193000001699307,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699955,1556,655193000001699306,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699953,1687,655193000001699305,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699951,1557,655193000001699304,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699949,1688,655193000001699303,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699947,1689,655193000001699302,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699945,1279,655193000001699301,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699943,1738,655193000001699300,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699941,324,655193000001699299,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699939,1558,655193000001699298,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699937,1559,655193000001699297,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699935,1102,655193000001699296,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699933,298,655193000001699295,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699931,1633,655193000001699294,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699929,1739,655193000001699293,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699927,325,655193000001699292,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699925,1470,655193000001699291,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699923,1185,655193000001699290,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699921,1471,655193000001699289,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699919,326,655193000001699288,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699917,299,655193000001699287,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699915,327,655193000001699286,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699913,1690,655193000001699285,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699911,328,655193000001699284,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699909,1691,655193000001699283,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699907,1634,655193000001699282,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699905,1186,655193000001699281,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699903,1692,655193000001699280,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699901,329,655193000001699279,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699899,330,655193000001699278,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699897,1716,655193000001699277,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699895,331,655193000001699276,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699893,300,655193000001699275,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699891,1693,655193000001699274,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699889,285,655193000001699273,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699887,1103,655193000001699272,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699885,1694,655193000001699271,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699883,332,655193000001699270,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699881,333,655193000001699269,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699879,301,655193000001699268,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699877,1635,655193000001699267,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699875,1740,655193000001699266,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699873,1719,655193000001699265,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699871,1695,655193000001699264,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699869,1696,655193000001699263,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699867,1406,655193000001699262,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699865,1741,655193000001699261,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699863,334,655193000001699260,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699861,1742,655193000001699259,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699859,286,655193000001699258,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699857,335,655193000001699257,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699855,1560,655193000001699256,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699853,336,655193000001699255,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699851,1697,655193000001699254,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699849,1407,655193000001699253,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699847,337,655193000001699252,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699845,1472,655193000001699251,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699843,1636,655193000001699250,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699841,1698,655193000001699249,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699839,1699,655193000001699248,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
655193000001699837,338,655193000001699247,Lead - Attempt to Contact,655193000001491001,2024-07-11,0.0,10,,USD,,2024-07-11,,,446,,Lead
